seed,regime,output,fixed_var,fixed_value,repeat,method,n_train,n_test,rmse,mae,r2
52,noise_free,Output1,X2,0.8333333333333333,12,cubic,9,3,0.021331426778249684,0.02081797708399602,0.998881628990955
52,noise_free,Output1,X2,0.8333333333333333,12,rbf,9,3,0.03550625081583679,0.030184747798600736,0.996901469864854
52,noise_free,Output1,X2,0.8333333333333333,13,rbf,9,3,0.049174604621720984,0.04128745019855599,0.9978059877755564
52,noise_free,Output1,X2,0.8333333333333333,14,cubic,9,3,0.06799390643826597,0.06291922669236993,0.9925754888742278
52,noise_free,Output1,X2,0.8333333333333333,14,rbf,9,3,0.048631300269249784,0.04715402115594477,0.996201959085081
52,noise_free,Output1,X2,0.8333333333333333,15,rbf,9,3,0.10617046398535025,0.09196382811536852,0.9712863963836307
52,noise_free,Output1,X2,0.8333333333333333,16,cubic,9,3,0.028392592667972862,0.02832909543617035,0.9944348560683619
52,noise_free,Output1,X2,0.8333333333333333,16,rbf,9,3,0.048800461165688744,0.048051160920840864,0.9835595330125458
52,noise_free,Output1,X2,0.8333333333333333,17,rbf,9,3,0.158598192507139,0.14172067454888015,0.9904839199378083
52,noise_free,Output1,X2,0.8333333333333333,18,cubic,9,3,0.16304819993656813,0.14244742807837,0.8544489163283855
52,noise_free,Output1,X2,0.8333333333333333,18,rbf,9,3,0.131232188295508,0.11614051603691156,0.9057103187312987
52,noise_free,Output1,X2,0.8333333333333333,19,rbf,9,3,0.14349604670737443,0.12755300010700413,0.9943660677556526
52,noise_free,Output1,X2,0.8333333333333333,20,cubic,9,3,0.14149233418307272,0.12499289518127436,0.9008189302719491
52,noise_free,Output1,X2,0.8333333333333333,20,rbf,9,3,0.06477963663035131,0.0635716597002028,0.979210694514235
52,noise_free,Output1,X2,0.8333333333333333,21,cubic,9,3,0.026273953516277235,0.026267814884380236,0.9989492410409563
52,noise_free,Output1,X2,0.8333333333333333,21,rbf,9,3,0.051839184539654665,0.05077272525534582,0.9959095737236565
52,noise_free,Output1,X2,0.8333333333333333,22,rbf,9,3,0.07490236052508362,0.0689688879454251,0.990957431664931
52,noise_free,Output1,X2,0.8333333333333333,23,rbf,9,3,0.16973359548735428,0.16144364653573082,0.9930961022522475
52,noise_free,Output1,X2,0.8333333333333333,24,rbf,9,3,0.24259361756931366,0.19524247479702309,0.9287327864866576
52,noise_free,Output1,X2,0.8333333333333333,25,rbf,9,3,0.140707992794087,0.12067919555133659,0.9762361460002358
52,noise_free,Output1,X2,0.8333333333333333,26,rbf,9,3,0.09881395064875974,0.08727257476647576,0.9870541731150406
52,noise_free,Output1,X2,0.8333333333333333,27,rbf,9,3,0.08856802323930496,0.0882128199532759,0.996033042849183
52,noise_free,Output1,X2,0.8333333333333333,28,rbf,9,3,0.03950234993477935,0.03360588773272447,0.9987377533750933
52,noise_free,Output1,X2,0.8333333333333333,29,rbf,9,3,0.17455460474931042,0.14580024853283793,0.982285101229784
52,noise_free,Output1,X2,0.8333333333333333,30,cubic,9,3,0.06799398397741284,0.06291931262454857,0.9949692610265704
52,noise_free,Output1,X2,0.8333333333333333,30,rbf,9,3,0.06454985762787753,0.054224706555723166,0.9954660013732624
52,noise_free,Output1,X2,0.8333333333333333,31,rbf,9,3,0.34806607365805425,0.28422234153158055,0.9201461628394809
52,noise_free,Output1,X2,0.8333333333333333,32,rbf,9,3,0.0505245634007887,0.03656634179903717,0.9838846986408462
52,noise_free,Output1,X2,0.8333333333333333,33,cubic,9,3,0.040757755278847965,0.038172784622541034,0.9980004503167071
52,noise_free,Output1,X2,0.8333333333333333,33,rbf,9,3,0.087802407151339,0.08381068144372605,0.9907205009872324
52,noise_free,Output1,X2,0.8333333333333333,34,rbf,9,3,0.1165064557869007,0.09214622626266127,0.9950874717973264
52,noise_free,Output1,X2,0.8333333333333333,35,rbf,9,3,0.14155176369926872,0.12887317840863974,0.9915421793964532
52,noise_free,Output1,X2,0.8333333333333333,36,cubic,9,3,0.16390136109187967,0.14355242373353372,0.852921718638483
52,noise_free,Output1,X2,0.8333333333333333,36,rbf,9,3,0.13123218829552252,0.11614051603692636,0.9057103187312778
52,noise_free,Output1,X2,0.8333333333333333,37,rbf,9,3,0.13413821604529302,0.12178640969397048,0.9924306246740966
52,noise_free,Output1,X2,0.8333333333333333,38,cubic,9,3,0.1630811938229258,0.14177777367951702,0.9432741191687024
52,noise_free,Output1,X2,0.8333333333333333,38,rbf,9,3,0.12387126171745458,0.11322947009912927,0.9672723662280122
52,noise_free,Output1,X2,0.8333333333333333,39,rbf,9,3,0.10617046398536109,0.09196382811537636,0.9712863963836248
52,noise_free,Output1,X2,1.1666666666666665,0,rbf,9,3,0.14854439480621262,0.12958681114489115,0.9174356427303336
52,noise_free,Output1,X2,1.1666666666666665,1,rbf,9,3,0.04144219487694931,0.0370569565492714,0.9991314614421506
52,noise_free,Output1,X2,1.1666666666666665,2,rbf,9,3,0.07329040389221467,0.059155416155122875,0.9865151509004272
52,noise_free,Output1,X2,1.1666666666666665,3,rbf,9,3,0.07420298195004048,0.07047641213407847,0.9974120750057532
52,noise_free,Output1,X2,1.1666666666666665,4,rbf,9,3,0.18636575433566024,0.13939267155580293,0.9650882195868341
52,noise_free,Output1,X2,1.1666666666666665,5,cubic,9,3,0.021331474399399725,0.020818024156621966,0.998881623997555
52,noise_free,Output1,X2,1.1666666666666665,5,rbf,9,3,0.035506250815832294,0.0301847477986034,0.9969014698648548
52,noise_free,Output1,X2,1.1666666666666665,6,rbf,9,3,0.16614352267612334,0.11471566565587017,0.9884596879234798
52,noise_free,Output1,X2,1.1666666666666665,7,cubic,9,3,0.1639012928342977,0.14355236917397995,0.8529218411415018
52,noise_free,Output1,X2,1.1666666666666665,7,rbf,9,3,0.13123218829551445,0.1161405160369166,0.9057103187312894
52,noise_free,Output1,X2,1.1666666666666665,8,cubic,9,3,0.16390131701619806,0.14355238375330734,0.8669153850354492
52,noise_free,Output1,X2,1.1666666666666665,8,rbf,9,3,0.08268695488222536,0.07101295893264077,0.9661283024563703
52,noise_free,Output1,X2,1.1666666666666665,9,rbf,9,3,0.07609968213899422,0.06999353653458067,0.9875009205361612
52,noise_free,Output1,X2,1.1666666666666665,10,rbf,9,3,0.09172015574487082,0.08702672793937867,0.9579741453932459
52,noise_free,Output1,X2,1.1666666666666665,11,rbf,9,3,0.17980737555588844,0.1307921084380923,0.9106891536658124
52,noise_free,Output1,X2,1.1666666666666665,12,rbf,9,3,0.07571835685785651,0.07469603188281833,0.9977517296089976
52,noise_free,Output1,X2,1.1666666666666665,13,cubic,9,3,0.021331547486113808,0.02081811910986664,0.9995990205635855
52,noise_free,Output1,X2,1.1666666666666665,13,rbf,9,3,0.12116869452744986,0.11053229431374116,0.9870622655107387
52,noise_free,Output1,X2,1.1666666666666665,14,cubic,9,3,0.04668650625236857,0.04536269870363574,0.9986511458638776
52,noise_free,Output1,X2,1.1666666666666665,14,rbf,9,3,0.09057047922944235,0.0752972536078819,0.9949236031111857
52,noise_free,Output1,X2,1.1666666666666665,15,rbf,9,3,0.03889489986720476,0.034202353570103185,0.9988021453538211
52,noise_free,Output1,X2,1.1666666666666665,16,rbf,9,3,0.14304165814932895,0.1420237715569003,0.8777479161033698
52,noise_free,Output1,X2,1.1666666666666665,17,rbf,9,3,0.28518871615511254,0.24949721195086486,0.9463910775891639
52,noise_free,Output1,X2,1.1666666666666665,18,rbf,9,3,0.09172015574487351,0.08702672793937927,0.9579741453932434
52,noise_free,Output1,X2,1.1666666666666665,19,rbf,9,3,0.048928509969393824,0.047873135042603675,0.9893304192921943
52,noise_free,Output1,X2,1.1666666666666665,20,cubic,9,3,0.16308118980202413,0.1417777866883482,0.9780081073477205
52,noise_free,Output1,X2,1.1666666666666665,20,rbf,9,3,0.08859412739420518,0.0836134419086864,0.9935097005587918
52,noise_free,Output1,X2,1.1666666666666665,21,rbf,9,3,0.17587962476257907,0.16078343264110728,0.9792662468539372
52,noise_free,Output1,X2,1.1666666666666665,22,rbf,9,3,0.03222294609913671,0.025517593675475386,0.9984370222573272
52,noise_free,Output1,X2,1.1666666666666665,23,rbf,9,3,0.2794911235767222,0.2057857898304237,0.948164153178569
52,noise_free,Output1,X2,1.1666666666666665,24,cubic,9,3,0.04642820423976758,0.044741092232194614,0.9987633765774284
52,noise_free,Output1,X2,1.1666666666666665,24,rbf,9,3,0.0689331828668593,0.06373060867854496,0.9972739717066048
52,noise_free,Output1,X2,1.1666666666666665,25,cubic,9,3,0.035608494996399453,0.034351621005786225,0.9968369514201184
52,noise_free,Output1,X2,1.1666666666666665,25,rbf,9,3,0.04079391230873605,0.040104085925805645,0.9958486500871777
52,noise_free,Output1,X2,1.1666666666666665,26,rbf,9,3,0.07461546013275984,0.06972683039644319,0.9954685687611425
52,noise_free,Output1,X2,1.1666666666666665,27,rbf,9,3,0.1680582590662209,0.12607505606329772,0.988867434328425
52,noise_free,Output1,X2,1.1666666666666665,28,cubic,9,3,0.06799405092907206,0.06291936483476694,0.9949692511193267
52,noise_free,Output1,X2,1.1666666666666665,28,rbf,9,3,0.06454985762788729,0.05422470655573012,0.9954660013732609
52,noise_free,Output1,X2,1.1666666666666665,29,rbf,9,3,0.13007762392773917,0.10522244489976791,0.9938862741514699
52,noise_free,Output1,X2,1.1666666666666665,30,rbf,9,3,0.05008086041728448,0.048048920863876354,0.9838030544513824
52,noise_free,Output1,X2,1.1666666666666665,31,cubic,9,3,0.028216090354484576,0.028179264242263358,0.9993659165812881
52,noise_free,Output1,X2,1.1666666666666665,31,rbf,9,3,0.05196927929176156,0.05119289139599722,0.9978489717706801
52,noise_free,Output1,X2,1.1666666666666665,32,rbf,9,3,0.10974985044604789,0.09078274410302845,0.9953505485527318
52,noise_free,Output1,X2,1.1666666666666665,33,cubic,9,3,0.030054117038151255,0.029332267942005313,0.9977324346737566
52,noise_free,Output1,X2,1.1666666666666665,33,rbf,9,3,0.10085056710984786,0.0883581763131905,0.9744666057957129
52,noise_free,Output1,X2,1.1666666666666665,34,rbf,9,3,0.038894899867204714,0.03420235357010141,0.9988021453538211
52,noise_free,Output1,X2,1.1666666666666665,35,rbf,9,3,0.30863789244961476,0.23319495093002285,0.8581920586091025
52,noise_free,Output1,X2,1.1666666666666665,36,cubic,9,3,0.16397150238267544,0.14219934876535603,0.9777673302900299
52,noise_free,Output1,X2,1.1666666666666665,36,rbf,9,3,0.08859412739420926,0.08361344190868876,0.9935097005587913
52,noise_free,Output1,X2,1.1666666666666665,37,cubic,9,3,0.16196302848168118,0.1402861996307352,0.9440493338014793
52,noise_free,Output1,X2,1.1666666666666665,37,rbf,9,3,0.08747084081911335,0.0786083509003211,0.9836807540906957
52,noise_free,Output1,X2,1.1666666666666665,38,rbf,9,3,0.12043738048615073,0.10504990591400827,0.8536957274989945
52,noise_free,Output1,X2,1.1666666666666665,39,rbf,9,3,0.12764290077318627,0.09393692905280633,0.9938361089913471
52,noise_free,Output1,X2,1.5,0,rbf,9,3,0.05130603426571318,0.048766041103728654,0.995621347488895
52,noise_free,Output1,X2,1.5,1,cubic,9,3,0.028216067308263607,0.028179241341894794,0.9945038413238144
52,noise_free,Output1,X2,1.5,1,rbf,9,3,0.04880046116568055,0.04805116092083347,0.9835595330125514
52,noise_free,Output1,X2,1.5,2,rbf,9,3,0.09294627486558041,0.0911469046516548,0.9916873674348616
52,noise_free,Output1,X2,1.5,3,cubic,9,3,0.04085683883072808,0.03831968662465002,0.9979907165467865
52,noise_free,Output1,X2,1.5,3,rbf,9,3,0.08780240715134081,0.08381068144372723,0.990720500987232
52,noise_free,Output1,X2,1.5,4,rbf,9,3,0.27756478864329087,0.23446051160061407,0.8447683634839417
52,noise_free,Output1,X2,1.5,5,cubic,9,3,0.040856834811247224,0.03831967901514247,0.9979907169421316
52,noise_free,Output1,X2,1.5,5,rbf,9,3,0.08780240715134068,0.08381068144372605,0.9907205009872321
52,noise_free,Output1,X2,1.5,6,rbf,9,3,0.04917460462172624,0.04128745019855599,0.997805987775556
52,noise_free,Output1,X2,1.5,7,rbf,9,3,0.17587962476258576,0.1607834326411126,0.9792662468539356
52,noise_free,Output1,X2,1.5,8,rbf,9,3,0.0485299452360606,0.03623015186575677,0.9949761736255598
52,noise_free,Output1,X2,1.5,9,rbf,9,3,0.1383855090166924,0.12292512146708952,0.9948624954428265
52,noise_free,Output1,X2,1.5,10,rbf,9,3,0.10423975224956593,0.07976722981333732,0.9973919326732398
52,noise_free,Output1,X2,1.5,11,cubic,9,3,0.030131962248699348,0.030102790313548677,0.9980414846389167
52,noise_free,Output1,X2,1.5,11,rbf,9,3,0.06006254718876287,0.059752861854953654,0.9922182075166694
52,noise_free,Output1,X2,1.5,12,rbf,9,3,0.3693803068916869,0.2986508196834343,0.8347739529799996
52,noise_free,Output1,X2,1.5,13,rbf,9,3,0.27891199765199803,0.20207278865857514,0.9684270108522728
52,noise_free,Output1,X2,1.5,14,rbf,9,3,0.17387737311057777,0.14247741313770343,0.991674644785921
52,noise_free,Output1,X2,1.5,15,cubic,9,3,0.04085688276325624,0.03831973027606258,0.9979907122257009
52,noise_free,Output1,X2,1.5,15,rbf,9,3,0.0878024071513383,0.08381068144372487,0.9907205009872325
52,noise_free,Output1,X2,1.5,16,rbf,9,3,0.24259361756931677,0.19524247479702192,0.9287327864866558
52,noise_free,Output1,X2,1.5,17,cubic,9,3,0.16390137766065443,0.1435524305424806,0.948739425967497
52,noise_free,Output1,X2,1.5,17,rbf,9,3,0.11957973237268907,0.1014433698219479,0.9727144060797444
52,noise_free,Output1,X2,1.5,18,rbf,9,3,0.16614352267611776,0.11471566565586915,0.9884596879234806
52,noise_free,Output1,X2,1.5,19,cubic,9,3,0.06605816518745115,0.061443494379602726,0.9961619140756486
52,noise_free,Output1,X2,1.5,19,rbf,9,3,0.0656172565834832,0.06514408741881865,0.9962129780921483
52,noise_free,Output1,X2,1.5,20,rbf,9,3,0.230190042869048,0.1929779860660877,0.9376015752021188
52,noise_free,Output1,X2,1.5,21,rbf,9,3,0.39225803722806135,0.3239683401380029,0.3953062453489521
52,noise_free,Output1,X2,1.5,22,rbf,9,3,0.28518871615510977,0.24949721195086502,0.9463910775891649
52,noise_free,Output1,X2,1.5,23,rbf,9,3,0.11650645578690755,0.09214622626266451,0.9950874717973257
52,noise_free,Output1,X2,1.5,24,rbf,9,3,0.04656412698676849,0.04312443704972916,0.9992357668287475
52,noise_free,Output1,X2,1.5,25,rbf,9,3,0.13296011377977093,0.12793891965595527,0.9915516939675739
52,noise_free,Output1,X2,1.5,26,rbf,9,3,0.037512383700204724,0.0320925763271512,0.9986459835802576
52,noise_free,Output1,X2,1.5,27,rbf,9,3,0.17827898558878325,0.15493539282170707,0.9643481056400478
52,noise_free,Output1,X2,1.5,28,rbf,9,3,0.1366353761148053,0.1155275502710517,0.9871839499900231
52,noise_free,Output1,X2,1.5,29,rbf,9,3,0.34806607365804587,0.2842223415315705,0.9201461628394847
52,noise_free,Output1,X2,1.5,30,rbf,9,3,0.04972008540989544,0.04932356623390769,0.9953355709497596
52,noise_free,Output1,X2,1.5,31,cubic,9,3,0.021331423612792343,0.020817978723887205,0.9988816293228743
52,noise_free,Output1,X2,1.5,31,rbf,9,3,0.03550625081583454,0.0301847477986031,0.9969014698648544
52,noise_free,Output1,X2,1.5,32,cubic,9,3,0.028216086916502923,0.028179260226655956,0.9993510139842874
52,noise_free,Output1,X2,1.5,32,rbf,9,3,0.04675426688498984,0.04557070807931396,0.9982180961220095
52,noise_free,Output1,X2,1.5,33,rbf,9,3,0.14155176369927355,0.1288731784086393,0.9915421793964526
52,noise_free,Output1,X2,1.5,34,cubic,9,3,0.035608473988465825,0.03435158632019878,0.9991611786477262
52,noise_free,Output1,X2,1.5,34,rbf,9,3,0.044448757988526315,0.043828525544626316,0.9986929806633229
52,noise_free,Output1,X2,1.5,35,cubic,9,3,0.16258401345416612,0.14109246904102232,0.9436194686588648
52,noise_free,Output1,X2,1.5,35,rbf,9,3,0.08747084081911699,0.0786083509003254,0.9836807540906943
52,noise_free,Output1,X2,1.5,36,cubic,9,3,0.046686561426515075,0.04536275850453183,0.9986511426757221
52,noise_free,Output1,X2,1.5,36,rbf,9,3,0.09057047922944066,0.07529725360787864,0.9949236031111859
52,noise_free,Output1,X2,1.5,37,rbf,9,3,0.11889223173747036,0.087951156392994,0.9841441597685997
52,noise_free,Output1,X2,1.5,38,rbf,9,3,0.16805825906622776,0.12607505606330408,0.988867434328424
52,noise_free,Output1,X2,1.5,39,rbf,9,3,0.10974985044605094,0.09078274410302889,0.9953505485527315
52,noise_free,Output1,X3,2.0,0,rbf,12,4,0.01605315012173804,0.012474076948390422,0.9998637912304384
52,noise_free,Output1,X3,2.0,1,rbf,12,4,0.013155551676155666,0.010570208186370333,0.9998191154615197
52,noise_free,Output1,X3,2.0,2,rbf,12,4,0.02533942831547497,0.01791343605297846,0.991678557309478
52,noise_free,Output1,X3,2.0,3,cubic,12,4,0.07993630461035267,0.06160597127848555,0.9927357917701686
52,noise_free,Output1,X3,2.0,3,rbf,12,4,0.029587168799524305,0.024004561856987516,0.9990048077871818
52,noise_free,Output1,X3,2.0,4,cubic,12,4,0.022563356264252238,0.02017220278565013,0.9993751892618407
52,noise_free,Output1,X3,2.0,4,rbf,12,4,0.016238640699912196,0.011648248619195778,0.999676376218269
52,noise_free,Output1,X3,2.0,5,rbf,12,4,0.025715409616551634,0.018209528380790152,0.9994060832639611
52,noise_free,Output1,X3,2.0,6,rbf,12,4,0.035736315915515605,0.027392482267730722,0.9972414979655387
52,noise_free,Output1,X3,2.0,7,rbf,12,4,0.03419583252590392,0.023749655058610264,0.9982295747302184
52,noise_free,Output1,X3,2.0,8,cubic,12,4,0.01708080933639462,0.013342807504054699,0.9997600804278732
52,noise_free,Output1,X3,2.0,8,rbf,12,4,0.014647999776608387,0.012262786507820644,0.9998235565919401
52,noise_free,Output1,X3,2.0,9,rbf,12,4,0.025178134746065887,0.021676523935778347,0.9994950311885672
52,noise_free,Output1,X3,2.0,10,rbf,12,4,0.02738505858766887,0.020988386744615006,0.9996493780309272
52,noise_free,Output1,X3,2.0,11,rbf,12,4,0.02324271615883701,0.021313517908654767,0.9992848517718543
52,noise_free,Output1,X3,2.0,12,rbf,12,4,0.029261819327667277,0.022621237420834106,0.9994568256117509
52,noise_free,Output1,X3,2.0,13,cubic,12,4,0.007118137497751094,0.005789628168403005,0.9999679992327767
52,noise_free,Output1,X3,2.0,13,rbf,12,4,0.01708260082630406,0.013124773723347527,0.9998156956309532
52,noise_free,Output1,X3,2.0,14,rbf,12,4,0.03230102235667234,0.026079102025609258,0.9993371620418181
52,noise_free,Output1,X3,2.0,15,cubic,12,4,0.0347391085494478,0.030355894141880224,0.9990572512724519
52,noise_free,Output1,X3,2.0,15,rbf,12,4,0.018333249679134463,0.015898697340996915,0.9997374345842306
52,noise_free,Output1,X3,2.0,16,rbf,12,4,0.11639506828699304,0.08215747631609593,0.9919606390795294
52,noise_free,Output1,X3,2.0,17,cubic,12,4,0.017792487958731496,0.01397239782807358,0.9997563669088011
52,noise_free,Output1,X3,2.0,17,rbf,12,4,0.017005699429207672,0.014730545059396194,0.9997774375405302
52,noise_free,Output1,X3,2.0,18,rbf,12,4,0.017277114556847804,0.01548988252604222,0.9997386119602135
52,noise_free,Output1,X3,2.0,19,cubic,12,4,0.026262796654373588,0.02001742482866886,0.9985101735056846
52,noise_free,Output1,X3,2.0,19,rbf,12,4,0.025658983721081677,0.0231201551486504,0.9985778917575068
52,noise_free,Output1,X3,2.0,20,rbf,12,4,0.02110771969052136,0.02100147160959609,0.9996298625407875
52,noise_free,Output1,X3,2.0,21,rbf,12,4,0.050008042926709205,0.04521377863338394,0.9980463879161314
52,noise_free,Output1,X3,2.0,22,cubic,12,4,0.01588410977711275,0.014222002441006243,0.9996215425848829
52,noise_free,Output1,X3,2.0,22,rbf,12,4,0.01795476205281818,0.01473058635429414,0.99951643977944
52,noise_free,Output1,X3,2.0,23,cubic,12,4,0.013132635044906405,0.01152103325121323,0.9997348563822341
52,noise_free,Output1,X3,2.0,23,rbf,12,4,0.0212349838936115,0.014991875830856705,0.9993067636950336
52,noise_free,Output1,X3,2.0,24,rbf,12,4,0.0272738116839831,0.021889492769868957,0.9995734320346503
52,noise_free,Output1,X3,2.0,25,rbf,12,4,0.0495257421446815,0.038450295658006395,0.9976206379648682
